id_commande;date;heure_de_depart;pickup_lng;pickup_lat;dropoff_lng;dropoff_lat;nbPax;tstype
cmd562;01/01/2013;00:30;-73.96350100000001;40.716705;-73.99449200000001;40.639275;1;pickUpMinDateTime
cmd563;01/01/2013;00:30;-74.00695;40.735104;-73.989212;40.734146;4;pickUpMinDateTime
cmd564;01/01/2013;00:30;-73.959999;40.781746000000005;-73.96526300000001;40.766098;1;pickUpMinDateTime
cmd565;01/01/2013;00:30;-74.016014;40.711449;-74.002937;40.739948;1;pickUpMinDateTime
cmd566;01/01/2013;00:30;-74.00653100000001;40.744469;-73.994827;40.750362;1;pickUpMinDateTime
cmd567;01/01/2013;00:30;-73.99658199999999;40.737736;-73.985939;40.782913;1;pickUpMinDateTime
cmd568;01/01/2013;00:30;-73.967171;40.76363;-73.980652;40.747917;1;pickUpMinDateTime
cmd569;01/01/2013;00:30;-73.97242;40.786308;-73.98625200000001;40.7673;1;pickUpMinDateTime
cmd570;01/01/2013;00:30;-73.98561099999999;40.738487;-73.95845;40.760329999999996;4;pickUpMinDateTime
cmd571;01/01/2013;00:30;-74.001091;40.739197;-74.00277700000001;40.760769;1;pickUpMinDateTime
cmd572;01/01/2013;00:40;-73.99425500000001;40.752373;-73.948677;40.769779;2;pickUpMinDateTime
cmd573;01/01/2013;00:40;-73.989365;40.740509;-73.998734;40.755123;1;pickUpMinDateTime
cmd574;01/01/2013;00:40;-73.936989;40.801987;-73.941895;40.79829;1;pickUpMinDateTime
cmd575;01/01/2013;00:40;-73.994675;40.755646;-74.00864399999999;40.711208;1;pickUpMinDateTime
cmd576;01/01/2013;00:40;-73.976585;40.754906;-73.984512;40.74844;3;pickUpMinDateTime
cmd577;01/01/2013;00:40;-73.981697;40.759547999999995;-73.990646;40.700478000000004;1;pickUpMinDateTime
cmd578;01/01/2013;00:40;-74.006935;40.741646;-73.97395300000001;40.755299;1;pickUpMinDateTime
cmd579;01/01/2013;00:40;-73.986;40.740204;-73.985107;40.734913;1;pickUpMinDateTime
cmd580;01/01/2013;00:40;-74.006187;40.71698;-73.95343000000001;40.779293;1;pickUpMinDateTime
cmd581;01/01/2013;00:40;-73.957306;40.774196999999994;-73.920311;40.83749;2;pickUpMinDateTime
cmd582;01/01/2013;00:40;-73.98281899999999;40.767136;-73.989304;40.716797;1;pickUpMinDateTime
cmd583;01/01/2013;00:40;-73.956825;40.770737;-73.972397;40.786404;1;pickUpMinDateTime
cmd584;01/01/2013;00:40;-73.95639;40.768021000000005;-73.976311;40.788361;3;pickUpMinDateTime
cmd585;01/01/2013;00:40;-73.99024200000001;40.741951;-73.977852;40.766384;1;pickUpMinDateTime
cmd586;01/01/2013;00:40;-73.871643;40.774105;-73.962761;40.799465000000005;1;pickUpMinDateTime
cmd587;01/01/2013;00:40;-74.009438;40.706261;-73.98275;40.747662;3;pickUpMinDateTime
cmd588;01/01/2013;00:40;-73.95652;40.77129;-74.002998;40.736298;1;pickUpMinDateTime
cmd589;01/01/2013;00:40;-73.961411;40.758186;-73.95084399999999;40.785789;3;pickUpMinDateTime
cmd590;01/01/2013;00:40;-73.992554;40.741093;-73.989098;40.770916;3;pickUpMinDateTime
cmd591;01/01/2013;00:40;-73.989769;40.739124;-73.97116899999999;40.783543;1;pickUpMinDateTime
cmd592;01/01/2013;00:40;-73.985222;40.746399;-73.981323;40.74147;1;pickUpMinDateTime
cmd593;01/01/2013;00:40;-73.98819;40.745838;-73.993324;40.68782;1;pickUpMinDateTime
cmd594;01/01/2013;00:40;-73.971626;40.759547999999995;-73.999565;40.728546;2;pickUpMinDateTime
cmd595;01/01/2013;00:40;-74.00531;40.740196000000005;-73.97893499999999;40.744606;1;pickUpMinDateTime
cmd596;01/01/2013;00:40;-73.960175;40.710388;-73.960411;40.797462;2;pickUpMinDateTime
cmd597;01/01/2013;00:40;-73.97789;40.755096;-73.96453100000001;40.756718;3;pickUpMinDateTime
cmd598;01/01/2013;00:40;-73.981346;40.737334999999995;-73.99515500000001;40.725184999999996;2;pickUpMinDateTime
cmd599;01/01/2013;00:40;-74.005585;40.740189;-73.99571999999999;40.764309000000004;1;pickUpMinDateTime
cmd600;01/01/2013;00:40;-73.941422;40.789257;-73.936111;40.795120000000004;1;pickUpMinDateTime
cmd601;01/01/2013;00:40;-74.003281;40.727112;-73.934158;40.762657;3;pickUpMinDateTime
cmd602;01/01/2013;00:40;-73.98777;40.718540000000004;-74.004341;40.721218;4;pickUpMinDateTime
cmd603;01/01/2013;00:40;-74.014053;40.717701;-74.002686;40.728542;1;pickUpMinDateTime
cmd604;01/01/2013;00:40;-73.95701600000001;40.762347999999996;-73.955925;40.763882;1;pickUpMinDateTime
cmd605;01/01/2013;00:40;-73.97189300000001;40.754669;-73.987053;40.728328999999995;1;pickUpMinDateTime
cmd606;01/01/2013;00:40;-73.969086;40.759811;-73.950745;40.782482;1;pickUpMinDateTime
cmd607;01/01/2013;00:40;-74.00660699999999;40.731747;-73.952744;40.772114;1;pickUpMinDateTime
cmd608;01/01/2013;00:40;-73.95540600000001;40.690841999999996;-73.986237;40.719452000000004;3;pickUpMinDateTime
cmd609;01/01/2013;00:40;-73.984718;40.765026;-74.01061999999999;40.722893;2;pickUpMinDateTime
cmd610;01/01/2013;00:40;-73.980736;40.729884999999996;-74.008278;40.709415;1;pickUpMinDateTime
cmd611;01/01/2013;00:40;-73.970467;40.759056;-73.973434;40.747966999999996;1;pickUpMinDateTime
cmd612;01/01/2013;00:40;-73.949303;40.772678000000006;-73.965599;40.783885999999995;3;pickUpMinDateTime
cmd613;01/01/2013;00:40;-73.947609;40.771206;-73.95719100000001;40.780224;2;pickUpMinDateTime
cmd614;01/01/2013;00:40;-74.007774;40.712482;-73.979973;40.726784;2;pickUpMinDateTime
cmd615;01/01/2013;00:40;-74.00753;40.715343;-73.989159;40.768204;1;pickUpMinDateTime
cmd616;01/01/2013;00:40;-73.963913;40.766171;-73.96985600000001;40.757023;1;pickUpMinDateTime
cmd617;01/01/2013;00:40;-73.941887;40.838387;-73.946075;40.840641;1;pickUpMinDateTime
cmd618;01/01/2013;00:40;-73.980988;40.742962;-74.00625600000001;40.707809000000005;1;pickUpMinDateTime
cmd619;01/01/2013;00:40;-73.965988;40.762115;-73.957413;40.770313;1;pickUpMinDateTime
cmd620;01/01/2013;00:40;-73.933838;40.802544;-73.939453;40.794697;1;pickUpMinDateTime
cmd621;01/01/2013;00:40;-73.917923;40.742867;-73.985046;40.752716;4;pickUpMinDateTime
cmd622;01/01/2013;00:40;-73.991112;40.751166999999995;-73.983086;40.739655;1;pickUpMinDateTime
cmd623;01/01/2013;00:40;-73.980003;40.752392;-73.921059;40.756386;1;pickUpMinDateTime
cmd624;01/01/2013;00:40;-73.91444399999999;40.763657;-73.98313900000001;40.693146;2;pickUpMinDateTime
cmd625;01/01/2013;00:40;-73.981812;40.736912;-73.985069;40.744102000000005;1;pickUpMinDateTime
cmd626;01/01/2013;00:40;-73.95485699999999;40.733734000000005;-73.943771;40.680141;1;pickUpMinDateTime
cmd627;01/01/2013;00:40;-73.985336;40.768723;-74.004341;40.725502;1;pickUpMinDateTime
cmd628;01/01/2013;00:40;-73.984016;40.752354;-73.995667;40.716343;1;pickUpMinDateTime
cmd629;01/01/2013;00:40;-73.929611;40.756817;-73.854698;40.72562;1;pickUpMinDateTime
cmd630;01/01/2013;00:40;-73.954948;40.805225;-73.96563;40.790424;2;pickUpMinDateTime
cmd631;01/01/2013;00:40;-73.993927;40.756865999999995;-73.984352;40.695408;2;pickUpMinDateTime
cmd632;01/01/2013;00:40;-73.984695;40.739609;-73.981003;40.735485;1;pickUpMinDateTime
cmd633;01/01/2013;00:40;-73.967453;40.762749;-73.99616999999999;40.725196999999994;1;pickUpMinDateTime
cmd634;01/01/2013;00:40;-73.989662;40.719158;-73.993576;40.735640999999994;3;pickUpMinDateTime
cmd635;01/01/2013;00:40;-73.981148;40.741627;-73.959198;40.763321000000005;1;pickUpMinDateTime
cmd636;01/01/2013;00:40;-73.965317;40.759483;-73.994362;40.772343;2;pickUpMinDateTime
cmd637;01/01/2013;00:40;-73.988106;40.738632;-73.970894;40.760731;1;pickUpMinDateTime
cmd638;01/01/2013;00:40;-74.008949;40.71386;-74.016518;40.710209000000006;1;pickUpMinDateTime
cmd639;01/01/2013;00:40;-73.924049;40.844898;-73.924049;40.844898;2;pickUpMinDateTime
cmd640;01/01/2013;00:40;-73.96015899999999;40.710503;-73.987915;40.721291;1;pickUpMinDateTime
cmd641;01/01/2013;00:40;-73.99984;40.748539;-74.005104;40.740963;1;pickUpMinDateTime
cmd642;01/01/2013;00:40;-73.964729;40.770126;-73.999825;40.719311;1;pickUpMinDateTime
cmd643;01/01/2013;00:40;-73.95101899999999;40.78281;-73.934166;40.793834999999994;1;pickUpMinDateTime
cmd644;01/01/2013;00:40;-74.00784300000001;40.705528;-73.989143;40.723076;1;pickUpMinDateTime
cmd645;01/01/2013;00:40;-73.97374;40.74398;-73.989288;40.750469;1;pickUpMinDateTime
cmd646;01/01/2013;00:40;-73.984657;40.748329;-73.98082;40.742168;1;pickUpMinDateTime
cmd647;01/01/2013;00:40;-73.976883;40.757542;-73.983467;40.744232000000004;1;pickUpMinDateTime
cmd648;01/01/2013;00:40;-73.992165;40.734543;-73.95546;40.76852;1;pickUpMinDateTime
cmd649;01/01/2013;00:40;-73.98867;40.742912;-73.963287;40.718861;3;pickUpMinDateTime
cmd650;01/01/2013;00:40;-73.96347800000001;40.771060999999996;-73.9645;40.771439;2;pickUpMinDateTime
cmd651;01/01/2013;00:40;-73.988899;40.718876;-74.005371;40.740165999999995;1;pickUpMinDateTime
cmd652;01/01/2013;00:40;-73.95829;40.713398;-73.943489;40.708622;1;pickUpMinDateTime
cmd653;01/01/2013;00:40;-73.989067;40.719035999999996;-73.958031;40.778728;1;pickUpMinDateTime
cmd654;01/01/2013;00:40;-73.98555;40.735264;-73.97627299999999;40.749072999999996;1;pickUpMinDateTime
cmd655;01/01/2013;00:40;-73.989449;40.744816;-73.974274;40.748787;1;pickUpMinDateTime
cmd656;01/01/2013;00:40;-73.967812;40.756031;-73.976776;40.751903999999996;1;pickUpMinDateTime
cmd657;01/01/2013;00:40;-73.966476;40.757782;-73.95871700000001;40.760677;1;pickUpMinDateTime
cmd658;01/01/2013;00:40;-73.967308;40.76347;-73.973106;40.746891;1;pickUpMinDateTime
cmd659;01/01/2013;00:40;-74.004272;40.742447;-73.845993;40.722157;1;pickUpMinDateTime
cmd660;01/01/2013;00:40;-73.993462;40.687599;-73.999298;40.684135;2;pickUpMinDateTime
cmd661;01/01/2013;00:40;-73.95056899999999;40.771190999999995;-73.988396;40.764259;1;pickUpMinDateTime
cmd662;01/01/2013;00:40;-73.987488;40.738602;-74.00239599999999;40.721740999999994;1;pickUpMinDateTime
cmd663;01/01/2013;00:40;-73.96543100000001;40.763313000000004;-73.953552;40.779278000000005;1;pickUpMinDateTime
cmd664;01/01/2013;00:40;-73.77669499999999;40.645367;-73.820961;40.661633;1;pickUpMinDateTime
cmd665;01/01/2013;00:40;-73.961349;40.772621;-73.963608;40.782757000000004;1;pickUpMinDateTime
cmd666;01/01/2013;00:40;-73.983437;40.749996;-73.98026999999999;40.743225;2;pickUpMinDateTime
cmd667;01/01/2013;00:40;-73.790497;40.64629;-73.96588100000001;40.75415;1;pickUpMinDateTime
cmd668;01/01/2013;00:40;-73.976822;40.752106;-74.008904;40.738785;1;pickUpMinDateTime
cmd669;01/01/2013;00:40;-73.92693299999999;40.703742999999996;-73.926979;40.705405999999996;1;pickUpMinDateTime
cmd670;01/01/2013;00:40;-73.98530600000001;40.745449;-73.956688;40.778221;3;pickUpMinDateTime
cmd671;01/01/2013;00:40;-73.988159;40.749984999999995;-74.00235699999999;40.760521000000004;1;pickUpMinDateTime
cmd672;01/01/2013;00:40;-73.979294;40.750069;-73.98305500000001;40.738968;2;pickUpMinDateTime
cmd673;01/01/2013;00:40;-73.95976999999999;40.762707;-73.99270600000001;40.731556;4;pickUpMinDateTime
cmd674;01/01/2013;00:40;-73.959351;40.767662;-73.95585600000001;40.764396999999995;1;pickUpMinDateTime
cmd675;01/01/2013;00:40;-73.969574;40.763465999999994;-73.981995;40.736481;2;pickUpMinDateTime
cmd676;01/01/2013;00:40;-74.016266;40.704754;-74.009804;40.706127;1;pickUpMinDateTime
cmd677;01/01/2013;00:40;-73.990204;40.762405;-74.01451899999999;40.703163;1;pickUpMinDateTime
cmd678;01/01/2013;00:40;-73.960495;40.772346;-73.98648100000001;40.745056;1;pickUpMinDateTime
cmd679;01/01/2013;00:40;-74.006241;40.717232;-73.960052;40.776203;1;pickUpMinDateTime
cmd680;01/01/2013;00:40;-73.990349;40.761551000000004;-73.991249;40.748531;3;pickUpMinDateTime
cmd681;01/01/2013;00:40;-73.95504;40.721416;-73.95459;40.732166;1;pickUpMinDateTime
cmd682;01/01/2013;00:40;-73.97637900000001;40.739723;-73.97216;40.755534999999995;1;pickUpMinDateTime
cmd683;01/01/2013;00:40;-74.007408;40.740066999999996;-73.973175;40.795341;4;pickUpMinDateTime
cmd684;01/01/2013;00:40;-73.967628;40.756264;-73.993622;40.718658000000005;1;pickUpMinDateTime
cmd685;01/01/2013;00:40;-73.9804;40.744267;-73.983994;40.738396;1;pickUpMinDateTime
cmd686;01/01/2013;00:40;-73.95545200000001;40.768688;-73.975044;40.782681;1;pickUpMinDateTime
cmd687;01/01/2013;00:40;-73.975189;40.758331;-73.990639;40.751003000000004;1;pickUpMinDateTime
cmd688;01/01/2013;00:40;-74.00145;40.746323;-74.004829;40.734809999999996;2;pickUpMinDateTime
cmd689;01/01/2013;00:40;-73.965874;40.7742;-73.99153100000001;40.709827000000004;1;pickUpMinDateTime
cmd690;01/01/2013;00:40;-73.87309300000001;40.774109;-73.937607;40.856213000000004;2;pickUpMinDateTime
cmd691;01/01/2013;00:40;-73.94622;40.722015;-73.964943;40.714787;3;pickUpMinDateTime
cmd692;01/01/2013;00:40;-74.003349;40.732571;-73.990341;40.748363;3;pickUpMinDateTime
cmd693;01/01/2013;00:40;-73.97406;40.757591;-73.97983599999999;40.749195;2;pickUpMinDateTime
cmd694;01/01/2013;00:40;-73.985359;40.735931;-74.008041;40.708866;1;pickUpMinDateTime
cmd695;01/01/2013;00:40;-73.986938;40.745289;-73.9842;40.715183;1;pickUpMinDateTime
cmd696;01/01/2013;00:40;-73.95366700000001;40.785216999999996;-73.979996;40.739079;1;pickUpMinDateTime
cmd697;01/01/2013;00:40;-73.95399499999999;40.770790000000005;-74.01155899999999;40.704189;2;pickUpMinDateTime
cmd698;01/01/2013;00:40;-73.98195600000001;40.740696;-73.98249100000001;40.742771000000005;2;pickUpMinDateTime
cmd699;01/01/2013;00:40;-73.991302;40.739212;-73.964371;40.770275;2;pickUpMinDateTime
cmd700;01/01/2013;00:40;-74.013786;40.717678;-73.973404;40.752334999999995;2;pickUpMinDateTime
cmd701;01/01/2013;00:40;-73.920731;40.759884;-73.922218;40.739788;1;pickUpMinDateTime
cmd702;01/01/2013;00:40;-74.002045;40.734955;-73.993332;40.749702;2;pickUpMinDateTime
cmd703;01/01/2013;00:40;-74.007263;40.741768;-73.99274399999999;40.763443;1;pickUpMinDateTime
cmd704;01/01/2013;00:40;-73.98831899999999;40.727878999999994;-74.00685899999999;40.714428000000005;1;pickUpMinDateTime
cmd705;01/01/2013;00:40;-73.96685;40.767254;-73.97734799999999;40.721934999999995;1;pickUpMinDateTime
cmd706;01/01/2013;00:40;-73.980476;40.730442;-73.97538;40.681717;1;pickUpMinDateTime
cmd707;01/01/2013;00:40;-73.978584;40.750126;-74.004745;40.731976;1;pickUpMinDateTime
cmd708;01/01/2013;00:40;-74.00695;40.735104;-73.983322;40.726517;3;pickUpMinDateTime
cmd709;01/01/2013;00:40;-73.987411;40.733364;-73.925812;40.824375;1;pickUpMinDateTime
cmd710;01/01/2013;00:40;-73.970978;40.761585;-73.979591;40.749603;1;pickUpMinDateTime
cmd711;01/01/2013;00:40;-73.998947;40.742233;-74.006264;40.743839;1;pickUpMinDateTime
cmd712;01/01/2013;00:40;-73.968102;40.755417;-73.985199;40.744686;1;pickUpMinDateTime
cmd713;01/01/2013;00:40;-73.968498;40.762661;-73.861977;40.768528;2;pickUpMinDateTime
cmd714;01/01/2013;00:40;-73.988182;40.734516;-73.80589300000001;40.796238;4;pickUpMinDateTime
cmd715;01/01/2013;00:40;-73.978546;40.754326;-73.950287;40.772308;1;pickUpMinDateTime
cmd716;01/01/2013;00:40;-73.95856500000001;40.778434999999995;-73.971901;40.762211;1;pickUpMinDateTime
cmd717;01/01/2013;00:40;-73.992409;40.769909000000006;-73.961884;40.662327000000005;1;pickUpMinDateTime
cmd718;01/01/2013;00:40;-73.98563399999999;40.726933;-73.975876;40.740662;1;pickUpMinDateTime
cmd719;01/01/2013;00:40;-73.941223;40.712959000000005;-73.970848;40.713257;1;pickUpMinDateTime
cmd720;01/01/2013;00:40;-73.977928;40.786903;-73.982185;40.775303;1;pickUpMinDateTime
cmd721;01/01/2013;00:40;-73.951561;40.799656;-73.961113;40.811878;1;pickUpMinDateTime
cmd722;01/01/2013;00:40;-73.94799;40.778853999999995;-73.94768499999999;40.775215;1;pickUpMinDateTime
cmd723;01/01/2013;00:40;-73.98490100000001;40.724292999999996;-73.98140699999999;40.728951;3;pickUpMinDateTime
cmd724;01/01/2013;00:40;-73.95405600000001;40.773003;-73.98037;40.739326;2;pickUpMinDateTime
cmd725;01/01/2013;00:40;-73.950218;40.779942;-73.984451;40.748196;1;pickUpMinDateTime
cmd726;01/01/2013;00:40;-73.976906;40.784946000000005;-73.998695;40.74612;1;pickUpMinDateTime
cmd727;01/01/2013;00:40;-74.004051;40.747871;-73.98048399999999;40.748604;1;pickUpMinDateTime
cmd728;01/01/2013;00:40;-73.972092;40.762276;-73.937729;40.824417;1;pickUpMinDateTime
cmd729;01/01/2013;00:40;-73.99114200000001;40.726875;-73.94858599999999;40.773815;1;pickUpMinDateTime
cmd730;01/01/2013;00:40;-73.98541999999999;40.747704;-74.028976;40.621528999999995;1;pickUpMinDateTime
cmd731;01/01/2013;00:40;-73.969719;40.797451;-73.907249;40.902081;1;pickUpMinDateTime
cmd732;01/01/2013;00:40;-74.01406899999999;40.706036;-74.008163;40.705807;1;pickUpMinDateTime
cmd733;01/01/2013;00:40;-73.983337;40.776084999999995;-73.95728299999999;40.785751;1;pickUpMinDateTime
cmd734;01/01/2013;00:40;-73.993652;40.720901;-73.991959;40.764381;2;pickUpMinDateTime
cmd735;01/01/2013;00:40;-73.864899;40.770610999999995;-73.94091;40.827744;1;pickUpMinDateTime
cmd736;01/01/2013;00:40;-73.999466;40.745739;-73.974648;40.650504999999995;1;pickUpMinDateTime
cmd737;01/01/2013;00:40;-73.980827;40.729729;-74.010246;40.704772999999996;1;pickUpMinDateTime
cmd738;01/01/2013;00:40;-73.961533;40.774456;-73.95259899999999;40.772442;1;pickUpMinDateTime
cmd739;01/01/2013;00:40;-73.97949200000001;40.77766;-73.95519300000001;40.769932;1;pickUpMinDateTime
cmd740;01/01/2013;00:40;-73.94931;40.784309;-73.97689100000001;40.750225;1;pickUpMinDateTime
cmd741;01/01/2013;00:40;-73.953056;40.778209999999994;-73.984955;40.739277;1;pickUpMinDateTime
cmd742;01/01/2013;00:40;-73.9944;40.757507000000004;-74.000389;40.7183;1;pickUpMinDateTime
cmd743;01/01/2013;00:40;-73.98318499999999;40.722626;-74.002876;40.740821999999994;2;pickUpMinDateTime
cmd744;01/01/2013;00:40;-73.976936;40.683975;-73.786568;40.667667;1;pickUpMinDateTime
cmd745;01/01/2013;00:40;-74.010513;40.718937;-73.939079;40.825996;2;pickUpMinDateTime
cmd746;01/01/2013;00:40;-73.944099;40.711658;-73.949326;40.704929;2;pickUpMinDateTime
cmd747;01/01/2013;00:40;-74.003098;40.733311;-73.987625;40.732867999999996;1;pickUpMinDateTime
cmd748;01/01/2013;00:40;-74.011124;40.715557000000004;-74.011398;40.708977000000004;2;pickUpMinDateTime
cmd749;01/01/2013;00:40;-73.947845;40.77515;-73.987579;40.732535999999996;1;pickUpMinDateTime
cmd750;01/01/2013;00:40;-73.980255;40.754421;-74.017403;40.70953;4;pickUpMinDateTime